City,Date,Lat,Lon,AirTemp,MaxTemp,MinTemp,DewPoint,Humidity,Pressure,Rainfall,WindSpeed,WindDir,Cloud,Sunshine,Radiation,Evaporation,Event_Occurred,Start_Date,End_Date,Days_Since_Start,Days_Until_End
HK,20150718,22.3023,114.1742,29.7,32.4,28.5,26.1,81,1001.6,0.2,8.9,120,81,5.3,16.43,4.8,0,,,0,0
HK,20150719,22.3023,114.1742,29.7,33.5,28.2,24.8,75,1001.2,0,10.5,120,74,6.3,18.41,4.9,0,,,0,0
HK,20150720,22.3023,114.1742,27.4,29,26.2,25.7,91,1001.4,46.2,8.1,120,92,0,3.08,,0,,,0,0
HK,20150721,22.3023,114.1742,26.7,27.9,25.2,24.3,87,1006.6,51.2,12.2,250,93,0,4.44,,0,,,0,0
HK,20150722,22.3023,114.1742,27,28.9,23.9,25.4,91,1008.4,191.3,8.3,250,93,0,1.63,,0,,,0,0
HK,20150723,22.3023,114.1742,27.9,29,24.9,25.5,87,1007.9,45,9.1,220,90,0.3,4.38,0.4,0,,,0,0
HK,20150724,22.3023,114.1742,28.8,30.1,27.4,25.5,83,1006.9,5.7,13.5,220,88,1.8,8.19,3.1,0,,,0,0
HK,20150725,22.3023,114.1742,28.5,29.8,27.3,25.4,83,1006.6,9.6,9.5,220,88,0.7,8.41,1.2,0,,,0,0
HK,20150726,22.3023,114.1742,28.5,30.4,25.9,25.4,83,1009,24.9,10,210,85,1.3,10.37,2.8,0,,,0,0
HK,20150727,22.3023,114.1742,29.1,31.6,27.7,25.3,80,1011.4,0.3,7.4,190,69,5.5,18,5.1,0,,,0,0
HK,20150728,22.3023,114.1742,29.2,32.9,27.5,24.4,76,1012.1,0,5.8,180,53,9.3,24.28,6.6,0,,,0,0
HK,20150729,22.3023,114.1742,27.9,31.6,25.8,24.7,83,1011.6,3.7,5.6,170,67,5.3,16.33,2.1,0,,,0,0
HK,20150730,22.3023,114.1742,28.1,30.9,26.3,24.2,80,1011.1,0.6,5.8,150,72,3.4,14.87,5.8,0,,,0,0
HK,20150731,22.3023,114.1742,28.5,31.8,26.1,24.3,78,1011,0,6,130,49,11.4,26.95,5.9,0,,,0,0
HK,20150801,22.3023,114.1742,28.9,32.2,26.9,24.6,78,1011.2,0,6.4,130,69,10.7,24.94,6.4,0,,,0,0
HK,20150802,22.3023,114.1742,28.9,32.3,26.8,24.5,78,1011.6,0,7.8,120,54,11.4,27.21,6.5,0,,,0,0
HK,20150803,22.3023,114.1742,29.5,33.3,27.3,24.5,75,1010.6,0,3.8,150,38,10.3,26.46,5.3,0,,,0,0
HK,20150804,22.3023,114.1742,29.4,33.3,26.8,24.1,74,1008.3,0,4.1,290,29,5.7,16.08,5.5,0,,,0,0
HK,20150805,22.3023,114.1742,29.6,33.3,27.6,24.4,74,1006.1,0,5.7,290,27,10.8,26.58,7.5,0,,,0,0
HK,20150806,22.3023,114.1742,30.1,33.1,27.8,24.2,72,1005.3,0,5.1,290,29,10.6,24.56,7.1,0,,,0,0
HK,20150807,22.3023,114.1742,30.7,33.3,28.2,24.9,72,1003.4,0,7.1,290,40,10,20.82,7.7,0,,,0,0
HK,20150808,22.3023,114.1742,32.4,36.3,30,24,62,998.5,0,7.6,290,55,10.8,23.58,8.1,0,,,0,0
HK,20150809,22.3023,114.1742,31,34.7,26.9,24.8,71,998.5,11.6,8,280,80,10,23.29,6.5,0,,,0,0
HK,20150810,22.3023,114.1742,28.1,30.6,25.1,25.2,85,1004.5,23.5,5.8,290,88,0.6,9.04,6.4,0,,,0,0
HK,20150811,22.3023,114.1742,29.2,32.8,26.3,25.4,81,1007.3,16.8,6.1,290,77,6.5,20.23,5.2,0,,,0,0
HK,20150812,22.3023,114.1742,30,33.7,27.8,25.8,79,1007.9,0,6,290,78,9.1,22.94,5.3,0,,,0,0
HK,20150813,22.3023,114.1742,28,29.6,26.4,25.6,87,1007.9,27.5,6.4,290,84,0.1,5.79,3.3,0,,,0,0
HK,20150814,22.3023,114.1742,26.9,28.8,25.6,25.1,90,1007.4,18.9,3.1,290,88,0.2,4.29,3.1,0,,,0,0
HK,20150815,22.3023,114.1742,27,28.6,24.9,25,89,1008.5,24.6,3.9,290,88,0.3,3.3,,0,,,0,0
HK,20150816,22.3023,114.1742,29.2,31.2,26.9,26.5,86,1008.5,0.1,5.9,290,88,0.2,8.59,2.8,0,,,0,0
HK,20150817,22.3023,114.1742,29.9,32.4,28.3,26.6,83,1008.2,0,7.2,290,81,8.4,23.23,3,0,,,0,0
HK,20150818,22.3023,114.1742,30.2,33.8,28.4,25.8,78,1008,0,7.7,290,67,10.2,25.92,6.5,0,,,0,0
HK,20150819,22.3023,114.1742,30.1,32.8,28.1,25.7,77,1007.7,0,7.4,290,59,10.4,25.7,7.1,0,,,0,0
HK,20150820,22.3023,114.1742,29.1,31.2,26.8,26.1,84,1006.3,6.1,5.2,290,67,5,11.82,3.9,0,,,0,0
HK,20150821,22.3023,114.1742,30,33.4,26.9,25.5,77,1002.2,0,6.4,280,70,7.7,19.97,6.8,0,,,0,0
HK,20150822,22.3023,114.1742,30.2,32,28.4,24.4,71,1000.1,0,6.2,280,48,6.1,15.82,4.1,0,,,0,0
HK,20150823,22.3023,114.1742,30.6,32.9,28,24.2,69,1000,3.4,5.5,290,30,7.6,19.01,4.4,0,,,0,0
HK,20150824,22.3023,114.1742,30.7,33.2,28.3,24.3,70,1002.4,0,4.1,290,48,7.8,19.49,6.3,0,,,0,0
HK,20150825,22.3023,114.1742,30.6,34.4,27.9,23.2,65,1005.5,0,5.3,130,22,9.1,18.8,3.4,0,,,0,0
HK,20150826,22.3023,114.1742,28.9,31.7,27.8,25.3,81,1008.1,0.2,6.4,120,78,1.1,8.01,3.3,0,,,0,0
HK,20150827,22.3023,114.1742,29,32.4,27,25,79,1008.1,0,5.8,120,75,6.7,19.39,5.1,0,,,0,0
HK,20150828,22.3023,114.1742,28.3,31.2,26.9,24.4,79,1006.5,0,5.5,290,84,4.5,14.04,3.9,0,,,0,0
HK,20150829,22.3023,114.1742,27.8,29.6,26.5,24.8,84,1006.2,0.9,4,290,87,3.1,9,2.3,0,,,0,0
HK,20150830,22.3023,114.1742,26.6,27.9,25.8,25.2,92,1006.8,9.7,1.9,290,88,0,4.98,0.5,0,,,0,0
HK,20150831,22.3023,114.1742,27.4,29,25.8,25,87,1007.4,0,3.6,120,88,0.9,9.78,2.9,0,,,0,0
HK,20150901,22.3023,114.1742,27.4,28.9,25.7,25.4,89,1007.8,5.3,7.5,130,87,0.4,9.54,2.6,0,,,0,0
HK,20150902,22.3023,114.1742,25.8,27.7,24.5,24.8,94,1010.9,39,7.9,120,88,0,2.27,1.5,0,,,0,0
HK,20150903,22.3023,114.1742,27.6,29,25.8,25.8,90,1013,0.2,7.5,120,87,0.7,10.74,2.4,0,,,0,0
HK,20150904,22.3023,114.1742,29.1,32.9,27,25.7,82,1013.1,0,5.8,130,60,8.7,22.09,4.8,0,,,0,0
HK,20150905,22.3023,114.1742,29.3,31.9,27.2,24.8,78,1011.1,0,6.7,290,38,11,25.27,6.6,0,,,0,0
HK,20150906,22.3023,114.1742,29.6,32.3,27.8,25.6,79,1008.1,0,8.1,290,43,9.7,23.75,6,0,,,0,0
HK,20150907,22.3023,114.1742,28.3,29.6,26.7,25.9,87,1007.2,7.3,5.5,280,82,0.5,5.72,2.3,0,,,0,0
HK,20150908,22.3023,114.1742,27.9,30.7,26.4,23.1,75,1009.4,0,11.4,120,60,8.3,20.18,6.6,0,,,0,0
HK,20150909,22.3023,114.1742,28.2,31.2,26.5,23,74,1012,0,9.5,120,44,10.1,23.03,6.5,0,,,0,0
HK,20150910,22.3023,114.1742,28.1,31.3,26.5,23.2,75,1012.7,0,9.6,120,47,7.9,20.86,6.1,0,,,0,0
HK,20150911,22.3023,114.1742,28.1,31,26.8,23.7,77,1011.1,0,10,120,46,8.4,21.48,6.2,0,,,0,0
HK,20150912,22.3023,114.1742,27.9,30.5,26.2,23.2,76,1011.5,0,8.7,120,66,6.7,18.07,6.3,0,,,0,0
HK,20150913,22.3023,114.1742,28,31.2,25.8,21.4,68,1013,0,10.8,120,49,9.2,22.46,6.1,0,,,0,0
HK,20150914,22.3023,114.1742,28,31.4,25.9,22.1,71,1012.2,0,10.8,110,46,9.3,23.14,7.7,0,,,0,0
HK,20150915,22.3023,114.1742,28.6,31.9,26.5,23.1,73,1011.3,0,11.9,110,60,9,23.08,6.1,0,,,0,0
HK,20150916,22.3023,114.1742,28.1,31,26.9,24.5,81,1011.9,1.5,10.8,120,86,2.1,13.9,2.3,0,,,0,0
HK,20150917,22.3023,114.1742,28.2,30.6,27.1,24.2,79,1014.6,0,10.1,120,72,7.1,19.8,5.6,0,,,0,0
HK,20150918,22.3023,114.1742,28.5,31.8,26.8,24,77,1015,0,7.6,120,47,8.6,20.72,4.3,0,,,0,0
HK,20150919,22.3023,114.1742,28.3,30.6,26.8,24.3,79,1012.2,0,4.6,190,67,3.8,11.39,3,0,,,0,0
HK,20150920,22.3023,114.1742,28.7,31.1,27.1,24.5,78,1009.3,0,6.7,290,74,7.7,18.12,6,0,,,0,0
HK,20150921,22.3023,114.1742,27.4,28.7,25.5,23.8,81,1008.6,16.9,5,290,88,0.4,7.96,1.6,0,,,0,0
HK,20150922,22.3023,114.1742,28.1,31,26.3,25.5,86,1009.9,2.9,8,120,67,8.8,20.78,4.9,0,,,0,0
HK,20150923,22.3023,114.1742,28.9,32,27.3,25.3,81,1009.1,0,4.4,130,40,6.8,14.15,3.9,0,,,0,0
HK,20150924,22.3023,114.1742,29.3,32,27.4,24.7,77,1006.7,0,7.5,290,23,11.1,23.76,6.2,0,,,0,0
HK,20150925,22.3023,114.1742,29.7,32.2,28.1,25.3,78,1004.9,0,7.2,290,38,11,23.62,3.5,0,,,0,0
HK,20150926,22.3023,114.1742,28.7,32.2,26.9,26.3,87,1006.7,10.2,5.6,290,71,4.7,11.85,3.9,0,,,0,0
HK,20150927,22.3023,114.1742,27.8,30.2,26.5,25,85,1008.2,4.6,4.8,120,81,2.5,9.87,5.6,0,,,0,0
HK,20150928,22.3023,114.1742,29,32.8,25.8,20.6,61,1006.7,0,7,40,30,11.1,21.98,6.2,0,,,0,0
HK,20150929,22.3023,114.1742,29.7,31.3,27.4,20,56,1005.6,0,7.7,280,53,10.4,20.82,5.5,0,,,0,0
HK,20150930,22.3023,114.1742,29.8,32.7,28.2,24.8,75,1011,0,6.4,130,78,8.5,19.6,3.6,0,,,0,0
HK,20151001,22.3023,114.1742,28.8,31.7,26.4,25.3,81,1013,0.3,3.8,130,84,2.9,11.49,5,0,,,0,0
HK,20151002,22.3023,114.1742,27.9,31.6,26.5,23.1,76,1012.4,7,9,40,82,4.2,13.01,2.4,0,,,0,0
HK,20151003,22.3023,114.1742,26.8,29.7,24.2,23.7,83,1011.7,46.4,14.5,80,88,1.6,10.88,,0,,,0,0
HK,20151004,22.3023,114.1742,26.7,27.8,24.9,25.2,92,1013.2,38.1,22,130,95,0,2.76,0.4,0,,,0,0
HK,20151005,22.3023,114.1742,26.7,27.8,25.4,25.4,93,1015.2,15.6,14.1,130,88,0.9,5.39,1,0,,,0,0
HK,20151006,22.3023,114.1742,26,26.8,25.3,25.4,97,1014.1,50.7,9.6,130,86,0.4,3.56,2,0,,,0,0
HK,20151007,22.3023,114.1742,26.4,27.6,25,25,92,1012.7,5.8,3.9,130,85,0.7,5.65,1.1,0,,,0,0
HK,20151008,22.3023,114.1742,27.8,30,26.1,23.1,76,1010.5,0,7.5,280,54,10.6,20.77,6.9,0,,,0,0
HK,20151009,22.3023,114.1742,26.8,29.4,24.8,20.9,70,1011.3,0,6,50,45,7.1,16.44,,0,,,0,0
HK,20151010,22.3023,114.1742,24.3,26.6,21.1,19.9,77,1013.7,1,8.5,40,85,0.6,6.93,2.4,0,,,0,0
HK,20151011,22.3023,114.1742,20.5,22.1,18.5,16.6,78,1018,2,10.8,40,88,0,3,2.6,0,,,0,0
HK,20151012,22.3023,114.1742,23.1,24.9,21,16.8,67,1019,0,5.3,70,88,0,7.75,3.5,0,,,0,0
HK,20151013,22.3023,114.1742,25.1,27.8,23.3,19.1,70,1018.7,0,8.5,120,68,10.5,20.16,2.5,0,,,0,0
HK,20151014,22.3023,114.1742,25,28.2,23.1,20.1,75,1017.4,0,6.8,120,51,7.4,17.48,4,0,,,0,0
HK,20151015,22.3023,114.1742,25.2,28.7,23.1,20.7,76,1015.2,0,5.9,130,19,9.1,18.35,4.1,0,,,0,0
HK,20151016,22.3023,114.1742,25.8,29.4,23.3,20.4,73,1013.8,0,4.9,120,20,10.5,19.99,6.2,0,,,0,0
HK,20151017,22.3023,114.1742,26.2,30.8,23.6,19.5,69,1013.4,0,4.6,120,17,10.5,20.53,3,0,,,0,0
HK,20151018,22.3023,114.1742,25.5,29.1,23.5,19.3,70,1012.5,0,3.8,120,43,9.7,19.14,5.3,0,,,0,0
HK,20151019,22.3023,114.1742,25.3,28.2,23.1,16.7,59,1010.2,0,5.6,40,79,4.4,14.42,5.9,0,,,0,0
HK,20151020,22.3023,114.1742,26.2,29.1,23.8,17.3,58,1008.3,0,5.5,50,78,7.5,16.77,4.8,0,,,0,0
HK,20151021,22.3023,114.1742,26.4,29.2,24.3,19.3,65,1010.2,0,3.5,120,64,6.4,13.42,2.8,0,,,0,0
HK,20151022,22.3023,114.1742,27,30.6,25.3,20.9,70,1012,0,4.5,130,48,7.8,14.49,3.5,0,,,0,0
HK,20151023,22.3023,114.1742,27,30.7,24.8,21.6,73,1013,0,5.4,120,50,8.3,16.88,3.1,0,,,0,0
HK,20151024,22.3023,114.1742,26.8,29.6,24.9,22.1,76,1015,0,7.6,120,61,8.2,16.85,6.9,0,,,0,0
HK,20151025,22.3023,114.1742,25.9,26.6,25.4,21.7,77,1016.8,0.2,13,120,77,3,10.17,1.8,0,,,0,0
HK,20151026,22.3023,114.1742,25.4,26.2,24.5,22.3,83,1016.8,0.7,9.8,120,81,0.8,6.47,1.7,0,,,0,0
HK,20151027,22.3023,114.1742,26.5,30.1,24.3,22.1,77,1015.6,0,4.2,290,48,9.5,17.28,3.6,0,,,0,0
HK,20151028,22.3023,114.1742,26.7,29.2,25.5,23.3,82,1017,0,9.3,120,46,9.5,18.07,5.2,0,,,0,0
HK,20151029,22.3023,114.1742,26.4,28.4,25.5,22.9,81,1018.2,0,11.2,120,61,7,15.84,4.3,0,,,0,0
HK,20151030,22.3023,114.1742,26.7,29.6,25.3,23.1,81,1017.8,0,7.6,120,53,8.4,18.18,4.3,0,,,0,0
HK,20151031,22.3023,114.1742,25.6,27.2,24.4,21.6,79,1020.4,0.5,13,120,66,5.3,13.41,2.9,0,,,0,0
HK,20151101,22.3023,114.1742,22.9,24.5,20.5,17.8,73,1020.9,0,8.1,40,61,4.3,12.03,4.4,0,,,0,0
HK,20151102,22.3023,114.1742,22.6,26,19.7,16,67,1019.8,0,5.8,50,72,7.5,14.94,4.3,0,,,0,0
HK,20151103,22.3023,114.1742,23.7,25.8,22.3,18.8,74,1019.5,0,9.7,120,82,2.4,11.97,4.5,0,,,0,0
HK,20151104,22.3023,114.1742,24.7,26.6,23.1,20.4,77,1018.1,0,8.3,120,83,3,11.79,3.4,0,,,0,0
HK,20151105,22.3023,114.1742,25.8,28.2,24.5,22,80,1016.1,0,10,120,82,6.5,16.33,4.4,0,,,0,0
HK,20151106,22.3023,114.1742,25.5,26.3,24.7,22.4,83,1015.6,0,10.7,130,81,0.5,5.68,2,0,,,0,0
HK,20151107,22.3023,114.1742,26.2,28.4,25.2,23.4,85,1016.3,0.3,11,130,87,3.4,11.96,3,0,,,0,0
HK,20151108,22.3023,114.1742,26.5,28.7,25.5,23.6,84,1016.4,0,7.4,130,70,5.9,13.77,4.1,0,,,0,0
HK,20151109,22.3023,114.1742,26.7,30.3,24.8,23.3,82,1015.8,0,4.9,120,58,7.7,16.24,4.4,0,,,0,0
HK,20151110,22.3023,114.1742,24.9,25.9,24,21.4,81,1016.9,0.3,12.9,120,88,1.1,7.1,3,0,,,0,0
HK,20151111,22.3023,114.1742,23.8,25.4,22.6,20.6,82,1017.7,1.1,14.7,130,85,2.6,8.53,4.2,0,,,0,0
HK,20151112,22.3023,114.1742,23.9,24.2,23.6,21.1,84,1017.3,0.3,13.1,120,88,0,2.61,0.3,0,,,0,0
HK,20151113,22.3023,114.1742,23.3,25.3,21,22.1,92,1015.2,10.4,7.8,120,86,0.3,4.43,0.2,0,,,0,0
HK,20151114,22.3023,114.1742,24.4,26.9,22.3,21.2,83,1014.5,0,3,120,74,5.5,11.79,3.1,0,,,0,0
HK,20151115,22.3023,114.1742,24.2,24.8,23.5,22.3,89,1015.2,6.5,11.9,130,84,0.1,2.7,0.3,0,,,0,0
HK,20151116,22.3023,114.1742,24.8,25.9,23.6,23.5,93,1013.7,3.9,9,130,74,2.3,8.22,1.9,0,,,0,0
HK,20151117,22.3023,114.1742,25.5,27.2,24.4,23.8,90,1013.9,0,8,120,51,7,15.77,3.6,0,,,0,0
HK,20151118,22.3023,114.1742,26.1,29.1,24.1,23.2,84,1016,0,2.8,130,20,8.2,14.28,4.1,0,,,0,0
HK,20151119,22.3023,114.1742,25.9,28.5,24.5,22.9,84,1017,0,8.3,120,58,5.9,15.44,3.8,0,,,0,0
HK,20151120,22.3023,114.1742,24.8,25.9,24.4,21.6,82,1017.2,0,11.3,120,73,1.1,5.06,3.1,0,,,0,0
HK,20151121,22.3023,114.1742,24.8,26,23.9,21.1,80,1017,0,11.2,110,83,0.4,7.82,1,0,,,0,0
HK,20151122,22.3023,114.1742,25.4,27.6,24,21.3,78,1017.1,0,8.3,120,65,8.3,16.04,4.1,0,,,0,0
HK,20151123,22.3023,114.1742,25.4,28.4,23.7,21.2,78,1016.7,0,6.5,130,47,7.7,14.27,3.6,0,,,0,0
HK,20151124,22.3023,114.1742,24.5,26.6,23.3,19.8,76,1016.7,0,9.9,120,35,9.8,17.36,3.4,0,,,0,0
HK,20151125,22.3023,114.1742,22.6,25.3,18.2,16.8,70,1017.7,0,9.4,50,44,6.9,14.17,5.6,0,,,0,0
HK,20151126,22.3023,114.1742,18.2,21.2,15.8,7.8,52,1020.6,0,10.8,40,46,3.5,10.82,4.8,0,,,0,0
HK,20151127,22.3023,114.1742,18.4,20.4,15.3,9.7,57,1022.4,0,10.7,110,44,8.6,16.06,2.6,0,,,0,0
HK,20151128,22.3023,114.1742,20.8,22.9,19.2,15,70,1022.5,0,12.2,120,49,8.6,16.22,3,0,,,0,0
HK,20151129,22.3023,114.1742,22.1,24.1,20.3,17.4,75,1021.2,0,4.5,280,40,8.8,14.84,2.8,0,,,0,0
HK,20151130,22.3023,114.1742,22.4,25.2,20.4,17.7,75,1018.9,0,4.3,120,56,6,12.45,2.8,0,,,0,0
HK,20151201,22.3023,114.1742,22.9,25.1,22,19,79,1017.6,0,8,120,85,2,9.78,2.7,0,,,0,0
HK,20151202,22.3023,114.1742,23.3,25,22.2,19.6,80,1017.1,0,6.7,120,69,6.3,13.26,3.4,0,,,0,0
HK,20151203,22.3023,114.1742,20.8,22.3,19.6,16.5,77,1019.4,0,7.8,40,93,0,2.41,1.9,0,,,0,0
HK,20151204,22.3023,114.1742,19.5,21,18.4,14.9,75,1021.1,0,11.1,110,88,0.6,8.6,1.2,0,,,0,0
HK,20151205,22.3023,114.1742,18.4,20.3,15.7,15.8,85,1018.4,15.7,12.3,110,91,0.1,1.97,2.9,0,,,0,0
HK,20151206,22.3023,114.1742,16.6,18.1,15.4,12.2,76,1021.3,1,6.9,40,91,0.1,6.42,2.6,0,,,0,0
HK,20151207,22.3023,114.1742,17.3,19.3,15.4,12.1,72,1023.1,0,4.9,50,86,0.9,8.95,2.3,0,,,0,0
HK,20151208,22.3023,114.1742,18,19,17,14.1,78,1022.2,0.7,6.1,30,90,0,2.76,1,0,,,0,0
HK,20151209,22.3023,114.1742,17.7,18.9,16.9,16.8,95,1016.8,44.6,6.7,50,95,0,1.66,0.9,0,,,0,0
HK,20151210,22.3023,114.1742,19.3,20.9,17.6,16.8,86,1015.5,0,4,260,80,5.1,11.86,1.2,0,,,0,0
HK,20151211,22.3023,114.1742,19.9,23,17.9,15.5,76,1016.4,0,6.7,50,72,6.3,12.58,2.3,0,,,0,0
HK,20151212,22.3023,114.1742,20,20.7,19.4,17.1,83,1016.2,0,14.2,120,88,0.2,4.31,0.6,0,,,0,0
HK,20151213,22.3023,114.1742,20.4,21,19.7,17.8,85,1016.4,0,12.1,120,83,0,4.31,1.8,0,,,0,0
HK,20151214,22.3023,114.1742,20.4,21.3,19.1,17.3,82,1016.6,0,8,30,84,0.4,5.42,2.1,0,,,0,0
HK,20151215,22.3023,114.1742,18.4,20.4,16,12.6,69,1019,0,8.7,30,70,2.2,8.42,3.6,0,,,0,0
HK,20151216,22.3023,114.1742,15.2,17.2,13.4,4.3,49,1022.5,0,14.1,30,11,9.3,15.54,6.7,0,,,0,0
HK,20151217,22.3023,114.1742,13.2,15.2,11.5,-0.4,39,1025.9,0,12.7,30,25,9.1,16.46,4,0,,,0,0
HK,20151218,22.3023,114.1742,13.9,16.5,11.3,3.1,48,1026.4,0,8.7,10,11,9.5,16.39,2.5,0,,,0,0
HK,20151219,22.3023,114.1742,16.2,18.2,13.8,8.7,62,1025.4,0,7.3,40,71,2.1,6,1.2,0,,,0,0
HK,20151220,22.3023,114.1742,17.6,18.6,17,12.9,75,1022.5,0.7,3.3,120,88,0,2.39,1.8,0,,,0,0
HK,20151221,22.3023,114.1742,19.4,21.1,17.1,16.2,82,1021.3,0,8.5,120,87,1.6,8.46,1.7,0,,,0,0
HK,20151222,22.3023,114.1742,19.9,20.6,18.7,17.6,87,1020.3,0.6,11.3,120,88,0.3,5.33,1,0,,,0,0
HK,20151223,22.3023,114.1742,21.1,22.3,19.8,19.6,91,1017.8,0,7.6,120,79,0,5.5,1.1,0,,,0,0
HK,20151224,22.3023,114.1742,22.3,24.7,21.1,20.7,91,1016.8,0,5,120,70,6,13.4,2.7,0,,,0,0
HK,20151225,22.3023,114.1742,18.2,21.4,16.1,13.5,75,1020.4,0.2,8.3,30,89,0.7,5.97,3,0,,,0,0
HK,20151226,22.3023,114.1742,17.9,19.7,16.9,13.3,74,1020.6,0,5.3,30,87,0.6,6.14,2.5,0,,,0,0
HK,20151227,22.3023,114.1742,17.7,18.8,16.9,15,84,1022.7,0.4,4.8,110,90,0,2.6,1.2,0,,,0,0
HK,20151228,22.3023,114.1742,17.3,18.6,16.3,12.8,75,1026.6,0,7.9,40,85,1,5.75,1.6,0,,,0,0
HK,20151229,22.3023,114.1742,17.7,18.9,16.4,13.3,75,1025.9,0,10,120,78,4.6,11.5,2.5,0,,,0,0
HK,20151230,22.3023,114.1742,17.3,19.2,15.2,13.3,78,1025.3,0.4,6.5,40,86,1.2,8.82,2.6,0,,,0,0
HK,20151231,22.3023,114.1742,17.8,20.5,15.5,13,74,1026.4,0,6.3,120,66,5.7,11.6,2.3,0,,,0,0
HK,20160101,22.3023,114.1742,18.3,19.9,16.8,13.1,72,1025.9,0,8,120,49,9.3,15.24,3.1,0,,,0,0
HK,20160102,22.3023,114.1742,18.9,21.7,17.2,15.6,81,1022,0.3,4.3,130,83,0.6,7.77,2,0,,,0,0
HK,20160103,22.3023,114.1742,19.3,20.3,18,18.4,95,1019.7,5.6,4.8,140,91,0,4.39,0.6,0,,,0,0
HK,20160104,22.3023,114.1742,20.6,22.3,19.1,18.8,90,1018.9,0,7.5,130,88,1,8.59,1.2,0,,,0,0
HK,20160105,22.3023,114.1742,20.7,21.3,20.2,19.9,95,1015.9,46.7,6.8,120,81,0,2.23,,0,,,0,0
HK,20160106,22.3023,114.1742,20.9,24.3,19.2,18,84,1018.8,0,6.5,40,51,7.7,14.99,3.6,0,,,0,0
HK,20160107,22.3023,114.1742,18.8,21.4,17,15,79,1021.8,0,7.6,120,56,3.4,9.65,3,0,,,0,0
HK,20160108,22.3023,114.1742,18.4,21,16.5,14.4,78,1020.8,0,4.7,50,28,7.7,14.24,2.5,0,,,0,0
HK,20160109,22.3023,114.1742,18.1,18.9,17.1,14.3,78,1020.6,0,12.4,110,79,3.3,9.68,0.6,0,,,0,0
HK,20160110,22.3023,114.1742,18,18.5,17.2,15.5,85,1017.5,6.9,13.8,120,91,0,2.76,0.5,0,,,0,0
HK,20160111,22.3023,114.1742,18.1,20.4,16.5,16.4,90,1016.5,30.7,5.9,50,90,2.1,8.52,1.3,0,,,0,0
HK,20160112,22.3023,114.1742,17.3,18.5,16.1,13.7,79,1019.9,0,7,40,86,0.6,7.24,2.9,0,,,0,0
HK,20160113,22.3023,114.1742,16.1,18.7,14.2,12.1,77,1020.8,0,8.5,50,34,9.1,16.14,3.4,0,,,0,0
HK,20160114,22.3023,114.1742,16.5,17.5,15.6,12.9,79,1019.3,1.1,9.4,110,81,1.5,7.14,2.2,0,,,0,0
HK,20160115,22.3023,114.1742,15.1,16.1,14.5,14.6,97,1015.4,38.8,9.9,110,97,0,1.42,,0,,,0,0
HK,20160116,22.3023,114.1742,16.4,17.1,15.5,15.6,95,1013.5,12.3,14.3,120,93,0,2.19,2.1,0,,,0,0
HK,20160117,22.3023,114.1742,17.8,20.6,14.8,16.1,90,1011.5,24.6,6.6,130,79,1.6,6.49,2,0,,,0,0
HK,20160118,22.3023,114.1742,15.2,17.8,11.9,11.1,76,1017.1,0,7.3,120,49,3.9,10.45,1.8,0,,,0,0
HK,20160119,22.3023,114.1742,16.4,17.6,15.3,12.5,78,1020.1,0,9.1,110,84,1,6.45,1.4,0,,,0,0
HK,20160120,22.3023,114.1742,15.5,16.8,14.8,13.9,90,1019.6,3.3,16.6,110,92,0,1.85,0.1,0,,,0,0
HK,20160121,22.3023,114.1742,16.1,17.1,15.1,15.3,95,1017.7,0.1,6.2,120,100,0,2.45,0.2,0,,,0,0
HK,20160122,22.3023,114.1742,14.1,16.2,10.3,12.9,92,1018.9,12.9,10.4,110,100,0,1.96,0.8,0,,,0,0
HK,20160123,22.3023,114.1742,8.5,10.4,7,3.4,70,1027.1,0.5,15.4,30,95,0,3.2,0.2,0,,,0,0
HK,20160124,22.3023,114.1742,4.9,7.1,3.1,-2.2,61,1034.6,4,17.1,50,96,0,2.93,1.5,0,,,0,0
HK,20160125,22.3023,114.1742,7.4,10.8,4.3,-3.7,46,1032.6,0,10.7,40,25,10.1,19.07,3.1,0,,,0,0
HK,20160126,22.3023,114.1742,10.4,13.5,8.1,2.5,59,1027.1,0,4.3,40,85,0.4,5.83,0.2,0,,,0,0
HK,20160127,22.3023,114.1742,13,15.3,9.8,11.6,92,1022.7,3.5,7.5,130,95,0.2,5.01,0.8,0,,,0,0
HK,20160128,22.3023,114.1742,16.1,17.4,14.8,15.7,98,1018.2,42.5,10.3,130,100,0,2.45,,0,,,0,0
HK,20160129,22.3023,114.1742,16.6,17.4,15.9,15.9,96,1017.9,32.8,8.8,130,91,0.2,6.38,,0,,,0,0
HK,20160130,22.3023,114.1742,17.6,19.9,16.2,15.5,88,1020,0,5.5,130,80,3.3,10.61,2.9,0,,,0,0
HK,20160131,22.3023,114.1742,15.7,16.2,15.3,13.4,86,1019.9,0.3,15.8,120,93,0.1,4.2,0.4,0,,,0,0
HK,20160201,22.3023,114.1742,12.4,15.6,10.7,11.2,93,1022.2,11.3,7,40,96,0,2.39,1.2,0,,,0,0
HK,20160202,22.3023,114.1742,10.4,11.2,9.4,6.8,79,1024.4,0,7.1,40,94,0,3.55,1.1,0,,,0,0
HK,20160203,22.3023,114.1742,12.5,14.3,10.3,8.6,77,1023.6,0,6.9,120,88,0.3,8.48,1.7,0,,,0,0
HK,20160204,22.3023,114.1742,15.2,18.8,13.3,10.9,76,1021.8,0,5.8,280,45,9.2,17.42,3,0,,,0,0
